id,forager_id,item_id,kg
cf601eb1-7166-4cdb-b394-9af6216479ca,f146be2c-72f9-4679-b568-21454804b09c,21,2.819643750644724
0ab179ba-504c-4c99-96f6-c51263d66d1e,ea3d3155-368e-4220-a83a-18c13085960c,2,4.818667698337777
d8fa9fec-38af-45a8-b206-ec0dc1bf5316,e6505b00-857d-4584-aa30-c5adcc479c14,13,0.9110737627284853
f4a7ffe1-2c46-4d2a-8719-b75d5904ce37,37fcef90-6d8a-4716-ad1a-ec290f32b4ac,14,2.2159659646992673
13f45b90-06c0-40a8-aa6d-7db075aafcd0,58ec5abb-2979-4d1c-a4e8-f4b076772acd,8,3.8908138246000106
65b54769-999e-4095-af1d-68ef2e8a5ce1,56b39ef1-3e1d-4a14-8691-df97d64ac0ed,3,2.6943403486232245
99e259d9-df06-471b-94f5-fe5d27e66f5f,ee845e5f-bc63-4b43-aec6-ad7d2f0b8d0e,20,0.3281704729648032
58702fcc-5dc2-466a-aeda-5bbdaf2dca9e,e6505b00-857d-4584-aa30-c5adcc479c14,26,4.081303923288957
ce7e85ad-ba86-4b13-9939-adcf4427ab2a,b5c705e0-7401-4417-ae86-46f81be8b531,26,3.9083510686081007
ec27a5e5-2aae-41fc-a413-dbac578cbb68,5f894bbf-bd15-401a-86c9-d10840966f40,21,2.7452620086359003
6501c89f-4a49-49a1-b48a-deaa2c39d708,bbcf6b59-c999-4812-8f15-ac8997e75212,1,2.5824082922067686
f1faf3d0-9386-419c-83f4-a27da62c8a28,ff9d7931-be07-4755-a349-08d8ceebb9af,12,4.566610878655385
4cfcb79b-ad7a-4af7-8715-2e336accdeb7,57e723d2-91f4-4c92-be30-6d8555674a6d,5,4.394056669735772
33f4da58-4c4e-4e4a-9c5c-989e77ccb567,9526894b-f072-49c8-b921-17f5b1649d7e,7,3.5214840586469798
e38064d4-92e5-49b1-a040-591f224fe4ff,5833423e-5e1a-4898-b54e-22979de7de6d,3,2.4497585541442874
4e8f1142-ec81-415f-a33e-b97505b150af,e70a3925-151b-4b38-983e-4415c896333c,18,4.257023857329251
ed4ff317-a537-478c-b787-4cfad8e669ac,4efe6cd8-65fa-4e26-bac5-37f9ac24caea,10,3.0176142328646756
0d5f5c68-a0c2-4e7b-ba06-aaaeea8ca175,328b286c-16cf-4052-885d-73174c521336,25,2.973969795501532
2a2c8052-11b6-4bb6-9aed-6e02d3602174,86631172-cb15-441e-ba6f-dfb3d9fdb0b3,8,3.3038152126068727
be03317d-5124-497f-a8ae-68eb32707a34,c649b4ba-4891-48e6-b99d-ce87092b027c,19,4.973571320551051
40e086fa-f36c-4776-9a48-d06adfd00ac9,cf646306-dab3-49c4-bb54-1b80cb249389,10,0.834176468340943
bc1150aa-884b-4cd9-91a0-ee25eba3eba1,7e2672f3-2701-4027-9289-67eda6707b27,16,4.837903123265135
c4d5f31b-e923-4d5b-9046-0ba6b6a5dbb2,12a325f2-3877-4a88-86df-bc57d8b3aa94,25,0.5298509629887154
bf5f9728-fb8b-428c-8959-ab20594b163a,c8d5782a-7d15-4fe2-b069-201f0ceede0a,4,4.335468533707797
80daef16-b7e6-4afa-8775-adae83045912,a4f40150-089f-4f65-837d-86254d556992,17,0.2862995883426488
9d93d5e1-0388-4005-b50d-7a261884317c,f3db37b1-47f1-4646-8976-8d5250bc28c1,13,1.8049380221186373
8ad7caae-8a4d-4f38-80c1-3b70c750650f,ced50f05-8a76-4b75-aed4-35804db670ca,4,3.210111924666152
38d9ae81-b690-48da-b796-bc6d15c43b97,41291b2f-ccf6-4a8d-a370-a37420e42eac,8,1.0804771181948585
158e5c54-f943-4b89-bb5e-7cae7fb5eb9f,4be51cad-b1fb-42be-b596-03c144857d76,14,0.8647916835685081
e597b98b-d5e3-4197-9cb6-0ff81de784cd,c56cba34-2b25-41cb-9dd8-c5e6ae3a88b0,8,5.038193816614944
3c0538e8-a568-45b7-b1fb-94ba0994d1c3,8dd0fb88-be33-4a65-961e-b1deac8f2daa,13,0.2888193871256838
66e1cd60-b7a6-40dd-ae13-f79bc1631aa8,6c0251a9-a925-4077-8b38-70b2d9d14558,9,3.1854804152072522
e620e15e-03fa-4075-bde7-d203b29c44a2,10a182c9-7c9b-42d8-b853-1828ab84bcf0,24,1.840716553706142
2d6b9a6a-a7f3-4fb3-85c4-fd40334ddc93,df25fdef-853b-4d60-b2ac-18576876c58e,5,3.9881589587636395
d8366ac9-26bb-4c53-83c5-57a459ba78bf,7b7a7611-7a16-418b-b022-0553738a4ce1,22,1.7013593452552973
7c6dff88-947f-47da-a788-d8ea7859493d,5afe68cb-cfb1-4ad2-b6e9-426c5c52313a,11,3.5913999873076787
0a588d2f-c524-42f0-9847-365ad5a465ed,466d710d-301b-49ca-95ca-aedf82909149,4,0.11980273740235739
94d3b60c-53fc-494e-aba6-4eab2d135ed3,9e2fe99d-f667-459c-9c59-e79895b732df,15,0.30172049808648116
2664c465-63ad-458b-8376-483f8a16cbfd,fe89ecae-4687-4f8e-9657-ea398be99808,24,1.0661310292246011
17d07bb3-aa04-49c4-99e4-fc03c4ff1f5b,9cd2a2c7-6ab1-444e-9814-1c6ac9a442e1,2,1.3519128649638323
b2cf044f-7e07-4475-bef6-c38bbda86ab2,aab84f87-4a36-4dc8-8c72-013e1bd263a6,26,3.0166562287921517
16790b2d-8e06-4958-8f7a-846801a9e270,502d0791-9209-4af4-b602-0d5d6ff71732,26,2.8662619863417818
ebe7a950-b1c7-4bc4-961e-d27efb00c543,685ac51a-207c-4436-b533-b0fd98d03e17,10,3.8146650824747206
4e40fe79-4689-4606-9231-7fe0854b25a7,c19cf7eb-8772-4a4e-85a5-9f6a0024bcb1,12,4.839450117224022
5edd643a-1d91-4e13-9406-12963cfbb45d,57e723d2-91f4-4c92-be30-6d8555674a6d,3,4.20872522030157
d0cd99cc-ed4c-4ae2-a193-ec086e520a92,92d74652-27f4-43b1-ace1-6a7895af47ce,3,2.2913484915891904
ad2cb9c4-c912-4fc0-8e20-e341cd9b1210,fe245ae7-969b-4da6-a700-4f61619818f8,20,1.6581991835464134
b76c7e49-fdbf-4ff9-b460-05818a74c8cd,bc0e5223-a635-4108-94b6-ee3a4974f056,3,4.638683808248965
cb325f2e-0efd-4eff-9e79-45e1f5726e68,2bdbe20a-e08d-41f7-9df5-3b3b2b570fca,14,1.644345825201352
643fbe26-bf3f-4907-9d75-83269374d8d4,40d5f814-7178-40ac-a365-3143b7bbd149,1,1.6593112674986683
281cb929-9482-4a57-9b1b-d681a462afd8,a94803e1-3bf1-415f-af59-9c87e580213a,18,1.2153253836890903
60494a35-3153-4645-bd89-afc3e037c361,69c1fdad-f950-493a-93c8-47d5690bdbef,22,4.950623520348332
3d2ae5ba-ce2e-4d20-81fe-6360135aa360,5cebe0e1-0d62-4a1e-8d93-cf01cf9cd1cc,19,4.495215353775324
f2a0cfd7-2b25-4490-87b2-2e08a281833a,2f9844ff-fbce-4d05-b92e-ca5cb7c6f6d5,5,4.049116741761846
3a6ce840-f743-46c4-84f8-62ce5111cc89,96077af7-ed4a-4ea0-a9b8-920b2f9a6ef8,15,3.598988974397009
2398e2a0-cbb9-4b3f-a947-9a44f72ca93d,0f828258-9722-439b-b575-2e7f22742315,10,3.0642727474710356
cd379e95-8a81-4624-bdc7-bb4bd42be853,56b39ef1-3e1d-4a14-8691-df97d64ac0ed,25,0.3904127697053077
87e407a3-efd6-47c3-b018-d137d96b00fa,4cf5f226-1e25-4fa5-9bfd-4249db8c1528,11,0.7049833417238004
3271a7d9-f218-4fe3-83c1-ea3f4a03ae42,f0c8ea43-edb1-4892-8421-b383e99d6a4d,24,3.772354607603827
033c17c9-db4f-4ad4-a62b-77888d7a2e3d,d1890cd0-b63c-4325-a0e0-fcdc9001ede2,2,1.0881898998647654
97fb7090-6b92-4408-b9b1-178ac5292059,6a0ca402-2f8a-47cc-8ce1-801cf00297ab,4,3.6216672536926198
f4ccddd2-febc-4785-a585-b76ef4e47341,589dc1af-da3b-4428-98ce-fdac5b1c6ab9,6,0.9473526044391954
b8879954-250e-4b6b-be4f-7fff43140417,eb4430eb-f449-49ab-a986-88e0a0433fbb,25,3.598266574386826
33b0fe0d-0941-45d9-bdc8-64c87f8ea9d2,eb4430eb-f449-49ab-a986-88e0a0433fbb,22,1.331963592660233
c9c4715a-55b2-44b7-b740-60c429f2b61c,50c06548-f5f0-4bbc-8f5b-d2310dc9c053,17,2.2463514732554803
27ecf711-302f-4002-ac48-152d95deea27,0ca4ee68-f000-492c-b80c-528b4e54f929,3,0.4094753410458034
